City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,87,40,24.16,scattered clouds
347,Qaqortoq,GL,60.7167,-46.0333,8.92,83,38,6.38,scattered clouds
348,Penzance,GB,50.1186,-5.5371,55.76,81,20,26.46,few clouds
349,Zhuanghe,CN,39.7008,122.9911,47.7,82,4,5.32,clear sky
350,Klaksvik,FO,62.2266,-6.589,49.12,84,100,33.62,overcast clouds
351,Aitape,PG,-3.1374,142.3475,77.41,88,98,3.24,overcast clouds
352,Viedma,AR,-40.8135,-62.9967,86.23,22,41,18.54,scattered clouds
353,Canakkale,TR,40.0833,26.8333,63.18,83,76,10.13,broken clouds
354,Saint-Leu,RE,-21.15,55.2833,71.31,67,19,3.65,few clouds
355,Guiratinga,BR,-16.3494,-53.7583,98.74,15,2,8.08,clear sky
356,Auki,SB,-8.7676,160.7034,76.33,88,85,3.65,overcast clouds
357,Kulhudhuffushi,MV,6.6221,73.07,81.37,76,37,6.4,scattered clouds
358,North Platte,US,41.1239,-100.7654,31.89,51,75,20.71,broken clouds
359,Yaan,NG,7.3833,8.5667,84.22,41,64,3.94,broken clouds
360,Port Keats,AU,-14.25,129.55,79.81,81,100,5.68,overcast clouds
361,Murfreesboro,US,35.8456,-86.3903,43.63,48,0,8.05,clear sky
362,Robe,AU,-37.1833,139.75,50.63,85,0,15.23,clear sky
363,Hualmay,PE,-11.0964,-77.6139,69.96,68,91,10.07,overcast clouds
364,Americus,US,32.0724,-84.2327,49.59,43,0,10.36,clear sky
365,Arraial Do Cabo,BR,-22.9661,-42.0278,78.76,61,20,12.66,few clouds
366,Iqaluit,CA,63.7506,-68.5145,10.13,79,100,0.0,light snow
367,Grande Riviere Du Nord,HT,19.5833,-72.1833,83.1,64,30,9.71,scattered clouds
368,Hami,CN,42.8,93.45,38.05,52,100,3.78,overcast clouds
369,Ahipara,NZ,-35.1667,173.1667,60.58,95,99,10.56,moderate rain
370,Iacu,BR,-12.7672,-40.2117,85.78,50,100,4.5,overcast clouds
371,Kasongo-Lunda,CD,-6.4667,16.8167,70.86,96,70,1.61,light rain
372,Plaster Rock,CA,46.9065,-67.39,30.72,94,100,10.18,light snow
373,Augusto Correa,BR,-1.0217,-46.635,85.19,62,98,6.02,overcast clouds
374,Estelle,US,29.8458,-90.1067,54.0,49,75,6.91,broken clouds
375,Natal,BR,-5.795,-35.2094,86.65,58,75,17.27,broken clouds
376,Salalah,OM,17.0151,54.0924,80.69,74,40,2.3,scattered clouds
377,Ulladulla,AU,-35.35,150.4667,48.67,80,24,6.06,few clouds
378,Shubarshi,KZ,48.5872,57.1869,30.4,79,100,18.39,overcast clouds
379,Kautokeino,NO,69.0125,23.0412,12.18,59,11,2.77,few clouds
380,Pont-Rouge,CA,46.7566,-71.6978,29.5,86,99,9.82,light snow
381,Ambulu,ID,-8.345,113.6058,75.51,96,99,6.38,overcast clouds
382,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,57,50,20.29,scattered clouds
383,Jizan,SA,17.3333,42.6667,83.34,65,3,3.15,clear sky
384,Bossangoa,CF,6.4926,17.4552,76.62,42,89,2.24,overcast clouds
385,San Quintin,MX,30.4833,-115.95,66.47,20,27,3.38,scattered clouds
386,Otanche,CO,5.6567,-74.1825,80.49,61,85,4.21,overcast clouds
387,Santa Cruz,BO,-17.8,-63.1667,95.05,36,20,8.05,few clouds
388,Krasnoselkup,RU,65.7,82.4667,5.45,81,100,22.41,overcast clouds
389,Mantua,IT,45.1667,10.7833,54.64,89,97,5.01,overcast clouds
390,Noshiro,JP,40.2039,140.0242,38.84,70,76,5.44,broken clouds
391,Mezen,RU,65.8522,44.24,25.5,93,100,10.51,overcast clouds
392,Boguchany,RU,58.3814,97.4531,6.98,91,92,5.91,overcast clouds
393,Ucluelet,CA,48.9329,-125.5528,34.11,57,2,4.88,clear sky
394,Aklavik,CA,68.2191,-135.0107,5.0,92,20,3.44,few clouds
395,Guilin,CN,25.2819,110.2864,59.11,92,100,2.84,overcast clouds
396,Manokwari,ID,-0.8667,134.0833,78.75,81,100,3.36,overcast clouds
397,Iroquois Falls,CA,48.7669,-80.6831,18.59,70,100,9.01,overcast clouds
398,Pacific Grove,US,36.6177,-121.9166,64.38,57,0,7.0,clear sky
399,Waounde,SN,15.2637,-12.8682,92.46,13,27,8.37,scattered clouds
400,Olafsvik,IS,64.8945,-23.7142,45.66,83,81,30.31,broken clouds
401,Tual,ID,-5.6667,132.75,81.72,75,100,5.21,overcast clouds
402,Qui Nhon,VN,13.7667,109.2333,76.84,91,10,7.14,clear sky
403,Half Moon Bay,US,37.4636,-122.4286,59.92,66,0,3.44,clear sky
404,Asau,RO,46.4333,26.4,36.52,94,100,1.21,overcast clouds
405,Langarud,IR,37.197,50.1535,59.05,77,51,0.45,broken clouds
406,Port-Gentil,GA,-0.7193,8.7815,78.76,89,40,6.91,scattered clouds
407,Guarda,PT,40.5373,-7.2658,48.24,89,61,6.8,broken clouds
408,Tupik,RU,54.4253,119.9327,0.45,99,91,1.63,overcast clouds
409,Yulara,AU,-25.2406,130.9889,68.43,77,1,11.34,clear sky
410,San Patricio,US,28.017,-97.5169,53.83,53,100,7.78,overcast clouds
411,Funtua,NG,11.5233,7.3081,74.68,28,53,7.87,broken clouds
412,Ilyich,KZ,40.8464,68.5067,43.95,54,100,4.05,overcast clouds
413,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,65,51,11.36,broken clouds
414,Svobodnyy,RU,51.4,128.1333,18.37,97,100,1.7,overcast clouds
415,Chivay,PE,-15.6383,-71.6011,71.02,9,99,12.5,overcast clouds
416,Ocampo,MX,21.65,-101.5,66.94,38,1,4.34,clear sky
417,Lifford,IE,54.8319,-7.4836,42.71,90,100,2.48,overcast clouds
418,Chimbote,PE,-9.0853,-78.5783,69.1,75,89,11.07,overcast clouds
419,Salym,RU,60.0625,71.4789,-7.96,94,42,5.44,scattered clouds
420,Sinegorskiy,RU,48.0139,40.8447,47.52,97,98,6.73,overcast clouds
421,Barletta,IT,41.3118,16.2908,61.07,75,81,6.46,broken clouds
422,Puerto Narino,CO,-3.7703,-70.3831,79.95,79,100,2.66,overcast clouds
423,Kamenka,RU,51.3223,42.7678,33.96,100,100,5.26,light snow
424,San Cristobal,VE,7.7669,-72.225,78.98,68,97,4.41,overcast clouds
425,Shar,KZ,49.5886,81.0453,24.22,58,96,7.09,overcast clouds
426,Pathein,MM,16.7833,94.7333,75.49,86,82,3.56,broken clouds
427,Lensk,RU,60.7253,114.9278,17.91,95,100,4.34,light snow
428,The Pas,CA,53.8251,-101.2541,8.62,72,20,19.57,few clouds
429,Visaginas,LT,55.6,26.4167,29.75,95,99,8.34,light snow
430,Richards Bay,ZA,-28.783,32.0377,73.26,88,88,3.69,overcast clouds
431,Kalmunai,LK,7.4167,81.8167,73.53,80,95,10.47,overcast clouds
432,Rio Gallegos,AR,-51.6226,-69.2181,66.04,24,16,26.46,few clouds
433,Aksarka,RU,66.5606,67.7975,17.92,78,100,27.4,overcast clouds
434,Finschhafen,PG,-6.6024,147.8681,80.83,84,97,8.43,overcast clouds
435,Rocha,UY,-34.4833,-54.3333,84.56,39,94,4.56,overcast clouds
436,Brandon,US,27.9378,-82.2859,67.24,59,0,8.01,clear sky
437,Hanmer Springs,NZ,-42.5167,172.8167,54.88,96,99,0.18,overcast clouds
438,Abnub,EG,27.2696,31.1511,70.02,44,100,5.35,overcast clouds
439,Ranchi,IN,23.35,85.3333,60.91,72,0,0.0,haze
440,Thyboron,DK,56.6985,8.2124,42.15,72,7,35.84,clear sky
441,Kargasok,RU,59.0556,80.8572,-13.59,99,18,4.36,few clouds
442,Dzhebariki-Khaya,RU,62.2167,135.8,-33.66,97,50,1.07,scattered clouds
443,Dongsheng,CN,39.8161,109.9776,40.12,56,100,6.96,overcast clouds
444,Lagos,NG,6.5833,3.75,84.52,77,97,6.35,overcast clouds
445,Sao Felix Do Xingu,BR,-6.6447,-51.995,84.67,64,98,1.25,overcast clouds
446,Horn Lake,US,34.9554,-90.0348,44.04,46,0,8.05,clear sky
447,Porto Novo,BJ,6.4965,2.6036,84.02,76,60,7.0,broken clouds
448,Kirakira,SB,-10.4544,161.9205,78.39,85,80,0.43,broken clouds
449,Akonolinga,CM,3.7667,12.25,69.39,90,62,3.13,broken clouds
450,Gainesville,US,29.6516,-82.3248,59.09,40,0,6.91,clear sky
451,Avesta,SE,60.1455,16.1679,32.59,96,65,8.41,broken clouds
452,Berlevag,NO,70.8578,29.0864,42.75,93,75,16.11,light intensity drizzle
453,Virginia Beach,US,36.8529,-75.978,50.05,41,0,16.11,clear sky
454,Chumikan,RU,54.7183,135.315,19.15,80,91,11.59,overcast clouds
455,Urengoy,RU,65.9667,78.3667,8.19,78,100,22.66,overcast clouds
456,Vao,NC,-22.6667,167.4833,75.6,79,95,10.38,overcast clouds
457,Vila Velha,BR,-20.3297,-40.2925,78.75,78,75,18.01,broken clouds
458,Linxia,CN,35.6003,103.2064,40.32,53,94,3.11,overcast clouds
459,Abu Samrah,SY,35.3029,37.1841,59.11,72,19,8.66,few clouds
460,Rudbar,AF,30.15,62.6,67.01,17,58,9.69,broken clouds
461,Syracuse,IT,37.0881,15.2792,67.59,76,58,13.24,broken clouds
462,Monzon,ES,41.9108,0.1941,62.02,56,53,14.38,broken clouds
463,Magistralnyy,RU,56.1725,107.4458,22.28,89,100,2.17,overcast clouds
464,Goderich,CA,43.7501,-81.7165,35.91,69,100,13.8,overcast clouds
465,Beloha,MG,-25.1667,45.05,72.3,73,4,5.41,clear sky
466,Palauig,PH,15.435,119.9045,80.69,77,72,4.03,broken clouds
467,Lashio,MM,22.9333,97.75,55.72,91,0,1.9,clear sky
468,Celestun,MX,20.8667,-90.4,81.81,68,98,14.18,light rain
469,Nara,JP,34.6851,135.8049,47.5,74,1,1.68,clear sky
470,Sola,VU,-13.8833,167.55,81.43,71,9,6.78,clear sky
471,Vynohradivka,UA,45.6812,28.5714,46.24,82,99,15.59,overcast clouds
472,Ostersund,SE,63.1792,14.6357,19.85,100,0,11.99,clear sky
473,Teisani,RO,45.2333,25.9833,47.5,81,48,6.24,scattered clouds
474,Laurel,US,39.0993,-76.8483,45.01,51,40,17.27,scattered clouds
475,Sayyan,YE,15.1718,44.3244,55.83,38,1,2.82,clear sky
476,Pangoa,PE,-12.1167,-73.0,90.82,40,89,5.41,overcast clouds
477,Avon Park,US,27.5959,-81.5062,67.8,62,67,10.04,broken clouds
478,Rapid Valley,US,44.0625,-103.1463,20.14,63,75,34.52,broken clouds
479,Olinda,BR,-8.0089,-34.8553,83.93,58,40,10.36,scattered clouds
480,Sorong,ID,-0.8833,131.25,79.97,84,100,3.89,overcast clouds
481,Udachnyy,RU,66.4167,112.4,-18.17,96,99,7.76,overcast clouds
482,Zdvinsk,RU,54.7021,78.661,11.46,94,100,3.11,overcast clouds
483,Bengkulu,ID,-3.8004,102.2655,75.87,88,100,9.28,overcast clouds
484,Lima,PE,-12.0432,-77.0282,68.25,64,40,9.22,scattered clouds
485,Porangatu,BR,-13.4408,-49.1486,92.82,38,10,3.13,clear sky
486,Huesca,ES,42.1362,-0.4087,59.68,83,75,19.57,broken clouds
487,Victoria Point,AU,-27.5833,153.3,57.16,87,3,5.68,clear sky
488,Champerico,GT,14.3,-91.9167,91.94,74,4,6.89,clear sky
489,Lao Cai,VN,22.4833,103.95,72.54,98,68,0.43,broken clouds
490,Srandakan,ID,-7.9386,110.2506,75.9,94,100,4.59,moderate rain
491,Muros,ES,42.7762,-9.0603,56.08,88,70,9.48,broken clouds
492,Seybaplaya,MX,19.65,-90.6667,84.45,58,69,6.85,broken clouds
493,Leningradskiy,RU,69.3833,178.4167,8.58,95,100,8.9,overcast clouds
494,Maniitsoq,GL,65.4167,-52.9,23.86,69,100,5.03,overcast clouds
495,Gejiu,CN,23.306,103.1635,53.1,94,33,3.2,scattered clouds
496,Xiaolingwei,CN,32.0333,118.85,55.38,89,100,7.74,overcast clouds
497,Nyurba,RU,63.2842,118.3319,-1.97,93,98,4.5,overcast clouds
498,Wajir,KE,1.7471,40.0573,87.62,44,68,17.45,broken clouds
499,Margate,GB,51.3813,1.3862,50.31,78,96,4.0,overcast clouds
500,Sivas,TR,39.7916,37.0019,44.69,59,74,5.77,broken clouds
501,Dudinka,RU,69.4058,86.1778,-3.39,97,100,28.9,light snow
502,Villa Carlos Paz,AR,-31.4241,-64.4978,96.06,16,0,15.01,clear sky
503,Petropavlovka,RU,50.6114,105.3196,18.54,85,76,5.66,broken clouds
504,Le Port,RE,-20.9373,55.2919,72.25,64,31,5.01,scattered clouds
505,Shingu,JP,33.7333,135.9833,50.68,71,100,6.15,overcast clouds
506,Contai,IN,21.7786,87.7536,69.26,50,0,7.99,clear sky
507,Mkuranga,TZ,-7.118,39.2078,79.79,88,50,5.35,scattered clouds
508,Great Falls,US,47.5002,-111.3008,13.66,75,100,10.36,overcast clouds
509,Northam,GB,51.0333,-4.2167,50.61,80,7,19.69,clear sky
510,Coihaique,CL,-45.5752,-72.0662,65.01,67,100,10.36,light intensity shower rain
511,Roald,NO,62.5833,6.1333,51.94,25,0,14.97,clear sky
512,Gondanglegi,ID,-7.7479,112.0132,75.15,95,100,9.71,overcast clouds
513,Las Palmas,ES,28.4204,-14.0131,70.59,78,20,9.22,few clouds
514,Meulaboh,ID,4.1363,96.1285,75.63,88,93,2.8,overcast clouds
515,Cranbrook,CA,49.4999,-115.7688,15.64,79,40,0.0,scattered clouds
516,Cartagena,CO,10.3997,-75.5144,78.42,100,75,18.41,heavy intensity rain
517,Richland,US,40.7834,-82.5499,31.35,83,90,5.01,overcast clouds
518,Necochea,AR,-38.5473,-58.7368,72.86,50,43,17.85,scattered clouds
519,Matadi,CD,-5.8167,13.45,78.08,82,95,5.28,light rain
520,Kununurra,AU,-15.7667,128.7333,80.58,89,40,3.44,scattered clouds
521,Minbu,MM,20.1833,94.8833,71.98,66,35,4.25,scattered clouds
522,Svetlogorsk,BY,52.6333,29.7333,28.87,66,57,5.57,broken clouds
523,Srednekolymsk,RU,67.45,153.6833,-13.72,94,99,14.03,overcast clouds
524,Almaznyy,RU,48.0448,40.045,45.16,97,99,6.15,overcast clouds
525,Chara,RU,56.9064,118.2631,12.04,78,74,1.45,broken clouds
526,Oussouye,SN,12.485,-16.5469,95.18,40,40,7.36,scattered clouds
527,Guarapari,BR,-20.6667,-40.4975,76.89,78,100,15.59,overcast clouds
528,Kaeo,NZ,-35.1,173.7833,65.32,95,100,8.68,overcast clouds
529,Diamantino,BR,-14.4086,-56.4461,97.83,24,9,4.61,clear sky
530,Rawson,AR,-43.3002,-65.1023,79.5,33,99,22.28,overcast clouds
531,Woodmere,US,40.6321,-73.7126,47.43,49,58,24.0,broken clouds
532,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,94.08,18,0,6.24,clear sky
533,Sorland,NO,67.667,12.6934,44.46,59,55,11.83,broken clouds
534,Saint-Augustin,CA,51.226,-58.6502,29.5,96,100,26.46,snow
535,Lasa,IT,46.6166,10.7002,45.48,88,78,1.79,broken clouds
536,Wilmington,US,34.2257,-77.9447,51.01,48,0,11.5,clear sky
537,Coos Bay,US,43.3665,-124.2179,39.18,93,75,8.05,broken clouds
538,Anito,PH,12.4497,125.2886,75.94,95,100,3.29,overcast clouds
539,Mamlyutka,KZ,54.9375,68.5394,5.23,92,27,2.64,scattered clouds
540,Broken Hill,AU,-31.95,141.4333,57.42,44,31,8.61,scattered clouds
541,Tahta,EG,26.7693,31.5021,68.07,42,100,7.63,overcast clouds
542,Leh,IN,34.1667,77.5833,15.73,59,0,3.04,clear sky
543,Phan Thiet,VN,10.9333,108.1,76.05,88,89,4.72,overcast clouds
544,Erenhot,CN,43.6475,111.9767,34.54,33,100,8.72,overcast clouds
545,Walvis Bay,NA,-22.9575,14.5053,67.15,68,63,13.8,broken clouds
546,Zhengjiatun,CN,43.5064,123.5064,31.5,69,0,8.59,clear sky
547,Malakal,SS,9.5334,31.6605,81.59,30,0,5.06,clear sky
548,Morehead,US,37.2711,-87.1764,36.99,58,40,6.91,scattered clouds
549,Ketchikan,US,55.3422,-131.6461,32.47,80,0,4.61,clear sky
550,Qiryat Shemona,IL,33.2073,35.5721,63.7,77,10,1.39,clear sky
551,Digras,IN,20.1167,77.7167,66.2,53,0,3.47,clear sky
552,Muzhi,RU,65.3667,64.6667,11.44,78,100,14.45,light snow
553,Lorengau,PG,-2.0226,147.2712,80.62,70,100,5.1,overcast clouds
554,Tignere,CM,7.3667,12.65,70.74,40,3,3.98,clear sky
555,Loukhi,RU,66.0764,33.0381,25.79,94,64,4.9,broken clouds
556,Macae,BR,-22.3708,-41.7869,82.15,65,20,12.66,few clouds
557,Kualakapuas,ID,-3.0091,114.3876,75.18,97,76,2.82,moderate rain
558,Kahului,US,20.8947,-156.47,77.85,77,20,6.91,few clouds
559,Poplar Bluff,US,36.757,-90.3929,41.18,39,68,4.0,broken clouds
560,Lichinga,MZ,-13.3128,35.2406,69.89,73,40,6.91,scattered clouds
561,Saint-Quentin,FR,49.8333,3.3333,49.62,86,83,11.83,broken clouds
562,Barnala,IN,30.3833,75.55,62.71,31,0,5.17,clear sky
563,Flinders,AU,-34.5833,150.8552,51.39,76,45,9.13,scattered clouds
564,Ustyuzhna,RU,58.8394,36.4321,24.49,92,95,8.21,overcast clouds
565,Paamiut,GL,61.994,-49.6678,17.01,64,83,3.62,broken clouds
566,Emba,KZ,48.8264,58.1442,28.33,74,100,17.02,overcast clouds
567,Bontang,ID,0.1333,117.5,77.76,91,100,5.73,overcast clouds
568,Prado,BR,-17.3411,-39.2208,75.79,87,100,4.85,overcast clouds
569,Tubuala,PA,9.5167,-79.0333,80.2,86,100,9.95,moderate rain
570,Arkhangelsk,RU,64.5401,40.5433,23.11,100,100,4.47,overcast clouds
571,Cairns,AU,-16.9167,145.7667,76.06,96,6,1.14,clear sky
572,Mouila,GA,-1.8685,11.0559,72.9,98,95,2.82,light rain
573,Jijiga,ET,9.35,42.8,64.76,65,62,10.02,broken clouds
574,Podosinovets,RU,60.2776,47.0659,13.24,96,11,4.21,few clouds
575,Fairhope,US,30.523,-87.9033,56.1,51,0,8.05,clear sky
576,Adrar,MR,20.5022,-10.0711,78.4,12,0,8.23,clear sky
577,Severobaykalsk,RU,55.65,109.3167,24.91,82,99,6.15,overcast clouds
578,Barabai,ID,-2.5833,115.3833,74.89,96,97,3.83,light rain
579,Dali,CN,25.7,100.1833,45.5,64,0,3.83,clear sky
580,San Buenaventura,MX,27.0833,-101.5333,54.48,44,36,2.15,scattered clouds
581,Itarema,BR,-2.9248,-39.9167,85.33,61,11,18.72,few clouds
582,Tabursuq,TN,36.4569,9.2475,66.49,74,70,6.46,broken clouds
583,Ponca City,US,36.707,-97.0856,50.31,59,0,3.44,clear sky
584,Tokmak,UA,47.2514,35.7058,50.41,96,100,13.65,moderate rain
585,Evensk,RU,61.95,159.2333,2.21,80,77,11.07,broken clouds
586,Moose Factory,CA,51.2585,-80.6094,19.38,68,100,14.97,overcast clouds
587,Antalaha,MG,-14.9003,50.2788,73.42,89,32,1.7,scattered clouds
588,Beyneu,KZ,45.3167,55.2,41.02,71,100,18.92,overcast clouds
589,Peniche,PT,39.3558,-9.3811,61.29,93,76,13.11,broken clouds
590,Saint-Paul,RE,-21.0096,55.2707,72.36,70,38,1.3,scattered clouds
591,Raga,SS,8.4596,25.678,79.77,28,49,4.7,scattered clouds
592,Umm Kaddadah,SD,13.6017,26.6876,73.9,20,1,12.28,clear sky
593,Boditi,ET,6.9667,37.8667,59.99,52,11,1.99,few clouds
594,Likasi,CD,-10.9814,26.7333,65.16,88,46,1.14,scattered clouds
595,Chebsara,RU,59.2002,38.8356,22.33,78,73,9.08,broken clouds
596,Shubarkuduk,KZ,49.1447,56.4872,30.83,80,100,19.19,overcast clouds
597,Rock Springs,US,41.5875,-109.2029,20.64,79,100,10.36,overcast clouds
598,Chunskiy,RU,56.0815,99.6342,22.12,86,91,9.53,overcast clouds
599,Cabra,ES,37.4725,-4.4421,60.48,84,89,13.87,overcast clouds
600,Ginda,IN,30.6945,78.4932,44.65,32,0,7.07,clear sky
601,Konyshevka,RU,51.8418,35.2941,26.62,79,100,8.59,overcast clouds
602,Santiago,CL,-33.4569,-70.6483,90.55,34,0,11.5,clear sky
603,Tazovskiy,RU,67.4667,78.7,9.21,93,100,22.19,light snow
604,Ondangwa,NA,-17.9167,15.95,89.85,23,87,12.93,overcast clouds
605,Rajshahi,BD,24.3667,88.6,68.81,54,0,6.78,clear sky
606,Dalvik,IS,65.9702,-18.5286,48.13,88,99,8.21,overcast clouds
607,Cayenne,GF,4.9333,-52.3333,89.64,58,0,8.05,clear sky
608,Zhigansk,RU,66.7697,123.3711,-8.34,96,100,13.13,overcast clouds
609,Ambunti,PG,-4.2365,142.8448,74.62,98,100,2.39,overcast clouds
610,Itacoatiara,BR,-3.1431,-58.4442,99.01,30,99,2.28,overcast clouds
611,Letterkenny,IE,54.95,-7.7333,42.73,89,100,2.46,overcast clouds
612,Xining,CN,36.6167,101.7667,36.27,77,88,1.92,overcast clouds
613,Agirish,RU,61.9247,63.0231,-0.09,88,19,7.43,few clouds
614,Hay River,CA,60.8156,-115.7999,13.98,79,75,10.36,broken clouds
615,Ust-Nera,RU,64.5667,143.2,-22.31,99,92,4.34,overcast clouds
616,Nantucket,US,41.2835,-70.0995,48.09,77,96,28.36,overcast clouds
617,Brawley,US,32.9787,-115.5303,68.49,14,5,4.09,clear sky
618,Iracoubo,GF,5.4802,-53.2011,84.4,65,65,11.41,broken clouds
619,Maxixe,MZ,-23.8597,35.3472,75.22,69,0,8.9,clear sky
620,Barmer,IN,25.75,71.3833,70.03,23,0,4.85,clear sky
621,Mapiripan,CO,2.8892,-72.1256,85.89,62,100,6.38,overcast clouds
622,Yakeshi,CN,49.2833,120.7333,10.24,97,67,4.74,broken clouds
623,Praia Da Vitoria,PT,38.7333,-27.0667,65.75,88,40,15.05,scattered clouds
624,Ambilobe,MG,-13.2,49.05,75.51,81,79,2.82,broken clouds
625,Yumen,CN,40.2833,97.2,33.26,40,97,15.41,overcast clouds
626,Moree,AU,-29.4667,149.85,55.02,52,0,5.01,clear sky
627,Puri,IN,19.8,85.85,66.72,59,1,8.7,clear sky
628,Sao Filipe,CV,14.8961,-24.4956,78.85,71,54,5.82,broken clouds
629,Port Augusta,AU,-32.5,137.7667,65.25,32,87,8.5,overcast clouds
630,Samarai,PG,-10.6167,150.6667,82.42,80,99,12.19,overcast clouds
631,Clyde River,CA,70.4692,-68.5914,-0.17,78,100,14.97,overcast clouds
632,Jinchang,CN,38.4953,102.1739,34.25,34,39,9.24,scattered clouds
633,Forest Grove,US,45.5198,-123.1107,44.15,65,53,11.01,broken clouds
634,Humboldt,US,40.6665,-123.9178,31.32,39,84,2.59,broken clouds
635,Wailuku,US,20.8911,-156.5047,76.96,81,20,6.91,few clouds
636,Buraydah,SA,26.326,43.975,75.65,52,100,11.18,overcast clouds
637,Qingdao,CN,36.0986,120.3719,46.0,100,0,2.24,mist
638,Jackson,US,42.4165,-122.8345,52.84,39,94,0.27,overcast clouds
639,Tiznit,MA,29.5833,-9.5,64.02,55,6,5.84,clear sky
640,Seguin,US,29.5688,-97.9647,59.4,37,97,4.0,overcast clouds
641,Chateaudun,FR,48.0833,1.3333,51.94,75,63,13.85,light rain
642,Verkhoyansk,RU,67.5447,133.385,-41.44,99,75,0.63,broken clouds
643,Luganville,VU,-15.5333,167.1667,77.76,85,7,4.03,clear sky
644,Kendari,ID,-3.945,122.4989,76.03,93,100,3.6,overcast clouds
645,Xai-Xai,MZ,-25.0519,33.6442,75.83,74,6,11.43,clear sky
646,Ust-Tsilma,RU,65.441,52.1498,17.19,88,100,10.89,overcast clouds
647,Ghatanji,IN,20.1333,78.3167,66.87,54,3,4.29,clear sky
648,Mao,ES,39.8885,4.2658,68.56,77,0,10.36,clear sky
649,Sioux Lookout,CA,50.1001,-91.917,23.07,86,100,6.91,overcast clouds
650,Mosquera,CO,4.7059,-74.2302,62.69,67,40,2.3,light intensity drizzle
651,Lompoc,US,34.6391,-120.4579,68.77,38,40,9.22,scattered clouds
652,Awjilah,LY,29.1081,21.2869,69.94,23,0,9.53,clear sky
653,Karasjok,NO,69.4719,25.5112,9.34,69,12,1.43,few clouds
654,Manjacaze,MZ,-24.7117,33.8828,76.84,63,3,10.04,clear sky
655,Zhanakorgan,KZ,43.9098,67.2495,36.27,54,100,5.93,overcast clouds
656,Nokaneng,BW,-19.6667,22.2667,85.82,15,4,6.82,clear sky
657,Onega,RU,63.9061,38.1404,24.26,91,83,3.91,broken clouds
658,Gryfice,PL,53.9165,15.2003,34.05,67,3,14.38,clear sky
659,Vetovo,BG,43.7,26.2667,51.62,66,60,10.2,broken clouds
660,Balvi,LV,57.1313,27.2658,29.59,77,100,11.05,overcast clouds
661,Kovdor,RU,67.5662,30.4758,10.4,92,27,2.26,scattered clouds
662,Minggang,CN,32.4586,114.0486,53.69,91,28,3.15,scattered clouds
663,Rafsanjan,IR,30.4067,55.9939,65.55,29,100,15.21,overcast clouds
664,Verkhniye Kigi,RU,55.4083,58.6044,6.26,96,64,3.6,broken clouds
665,Peterhead,GB,57.5058,-1.7981,46.8,88,100,34.11,light rain
666,Abha,SA,18.2164,42.5053,62.42,82,0,5.75,clear sky
667,Vestmanna,FO,62.1564,-7.1664,47.32,76,100,24.16,overcast clouds
668,Merauke,ID,-8.4667,140.3333,79.54,85,100,4.63,overcast clouds
669,Uyo,NG,5.0333,7.9266,75.43,90,94,5.14,light rain
670,Vicente Guerrero,MX,19.1194,-98.1708,67.64,40,61,2.86,broken clouds
671,Micheweni,TZ,-4.9667,39.8333,79.03,80,10,9.04,clear sky
672,Baker City,US,44.7749,-117.8344,31.21,62,59,3.62,broken clouds
673,Excelsior Springs,US,39.3392,-94.2261,44.49,63,90,10.36,overcast clouds
674,Southbridge,US,42.0751,-72.0334,44.29,69,90,5.01,overcast clouds
675,Zhaotong,CN,27.3167,103.7167,41.88,89,6,5.44,clear sky
676,Kurumkan,RU,54.3,110.3,19.2,88,94,3.49,overcast clouds
677,Eureka,US,40.8021,-124.1637,40.39,55,80,1.3,broken clouds
678,San Jeronimo,PE,-11.9472,-75.2829,58.86,57,99,6.62,overcast clouds
679,Kangaatsiaq,GL,68.3065,-53.4641,22.32,82,100,7.67,overcast clouds
680,Acapulco,MX,16.8634,-99.8901,84.49,66,98,4.27,overcast clouds
681,Businga,CD,3.3333,20.8833,71.49,96,66,2.84,broken clouds
682,Palmas Bellas,PA,9.2319,-80.0867,84.34,86,86,8.43,moderate rain
683,Shakawe,BW,-18.3667,21.85,83.32,27,3,4.05,clear sky
684,Hammerfest,NO,70.6634,23.6821,30.65,100,20,0.0,few clouds
685,Podor,MR,16.6527,-14.9587,100.35,25,0,4.61,clear sky
686,Lingyuan,CN,41.24,119.4011,38.68,58,45,4.14,scattered clouds
687,Druzhba,UA,52.0428,33.9453,26.91,68,100,9.01,overcast clouds
688,Gazli,UZ,40.1333,63.45,48.51,55,59,14.18,broken clouds
689,Pontes E Lacerda,BR,-15.2261,-59.3353,103.35,13,45,4.56,scattered clouds
690,Victor Harbor,AU,-35.5667,138.6167,56.68,90,79,10.07,broken clouds
691,Praia,CV,14.9215,-23.5087,86.54,54,20,14.97,few clouds
692,Akyab,MM,20.15,92.9,75.33,69,1,5.44,clear sky
693,Nehe,CN,48.4833,124.8333,23.79,84,24,8.34,few clouds
694,Amarkantak,IN,22.6667,81.75,54.07,70,0,4.68,clear sky
695,Neyshabur,IR,36.2133,58.7958,57.76,31,98,1.32,overcast clouds
